,date,route_id,service_id,trip_id,vehicle_id,patternId,direction,tripLength
59516,2012-10-01 00:00:00,8,8-8,27097262,160,5,A,11806
59546,2012-10-01 00:00:00,8,8-8,27097263,160,77,R,11900
59576,2012-10-01 00:00:00,8,8-8,27097264,160,6,A,10636
59604,2012-10-01 00:00:00,8,8-8,27097265,160,79,R,10509
59636,2012-10-01 00:00:00,8,8-8,27097266,160,5,A,11806
59666,2012-10-01 00:00:00,8,8-8,27097267,160,77,R,11900
59696,2012-10-01 00:00:00,8,8-8,27097268,160,6,A,10636
59724,2012-10-01 00:00:00,8,8-8,27097269,160,79,R,10509
59756,2012-10-01 00:00:00,8,8-8,27097270,160,5,A,11806
59786,2012-10-01 00:00:00,8,8-8,27097271,160,77,R,11900
59816,2012-10-01 00:00:00,8,8-8,27097272,160,6,A,10636
59844,2012-10-01 00:00:00,8,8-8,27097273,160,79,R,10509
59876,2012-10-01 00:00:00,8,8-8,27097274,160,5,A,11806
59904,2012-10-01 00:00:00,5,5-21,27095378,162,49,R,11541
59934,2012-10-01 00:00:00,5,5-21,27095379,162,71,A,11960
59963,2012-10-01 00:00:00,5,5-21,27095380,162,49,R,11541
59993,2012-10-01 00:00:00,5,5-21,27095381,162,71,A,11960
60022,2012-10-01 00:00:00,5,5-21,27095382,162,49,R,11541
60052,2012-10-01 00:00:00,5,5-21,27095383,162,71,A,11960
60081,2012-10-01 00:00:00,5,5-21,27095384,162,49,R,11541
60111,2012-10-01 00:00:00,8,8-25,27097161,162,6,A,10636
60139,2012-10-01 00:00:00,8,8-25,27097162,162,79,R,10509
60171,2012-10-01 00:00:00,8,8-25,27097163,162,5,A,11806
60201,2012-10-01 00:00:00,8,8-25,27097164,162,77,R,11900
60232,2012-10-01 00:00:00,1,1-3,27087952,163,45,A,10322
60257,2012-10-01 00:00:00,1,1-3,27087954,163,49,R,7379
60276,2012-10-01 00:00:00,1,1-3,27087955,163,46,A,5929
60301,2012-10-01 00:00:00,1,1-3,27087957,163,49,R,7379
60320,2012-10-01 00:00:00,1,1-3,27087958,163,46,A,5929
60342,2012-10-01 00:00:00,5,5-34,27095582,163,26,R,7945
60372,2012-10-01 00:00:00,5,5-34,27095583,163,71,A,11960
60401,2012-10-01 00:00:00,5,5-34,27095584,163,49,R,11541
60431,2012-10-01 00:00:00,5,5-34,27095585,163,71,A,11960
60438,2012-10-01 00:00:00,11,Man-1,27099995,165,17,A,3951
60466,2012-10-01 00:00:00,5,5-29,27095496,166,49,R,11541
60489,2012-10-01 00:00:00,5,5-29,27095497,166,23,A,7701
60511,2012-10-01 00:00:00,5,5-29,27095500,166,26,R,7945
60541,2012-10-01 00:00:00,5,5-29,27095501,166,71,A,11960
60569,2012-10-01 00:00:00,5,5-29,27095502,166,49,R,11541
60593,2012-10-01 00:00:00,22,8-15,27097029,166,29,R,10902
60623,2012-10-01 00:00:00,8,8-15,27097031,166,6,A,10636
60651,2012-10-01 00:00:00,8,8-15,27097032,166,79,R,10509
60681,2012-10-01 00:00:00,8,8-6,27097229,167,77,R,11900
60713,2012-10-01 00:00:00,8,8-6,27097230,167,5,A,11806
60743,2012-10-01 00:00:00,8,8-6,27097231,167,77,R,11900
60776,2012-10-01 00:00:00,9,1-7,27088382,168,36,R,11207
60807,2012-10-01 00:00:00,1,1-7,27088384,168,45,A,10322
60836,2012-10-01 00:00:00,21,21-67,27092162,168,31,A,11616
60863,2012-10-01 00:00:00,21,21-67,27092163,168,33,R,11951
60892,2012-10-01 00:00:00,21,21-67,27092164,168,31,A,11616
60916,2012-10-01 00:00:00,11,11-32,27089077,169,17,A,8883
60938,2012-10-01 00:00:00,11,11-32,27089079,169,18,R,8598
60965,2012-10-01 00:00:00,34,34-20,27093636,169,6,R,10945
60992,2012-10-01 00:00:00,34,34-20,27093637,169,3,A,11076
61012,2012-10-01 00:00:00,33,34-20,27093639,169,8,R,7276
61032,2012-10-01 00:00:00,33,34-20,27093640,169,3,A,7366
61059,2012-10-01 00:00:00,34,34-20,27093642,169,6,R,10945
61086,2012-10-01 00:00:00,34,34-20,27093643,169,3,A,11076
61106,2012-10-01 00:00:00,33,34-20,27093645,169,8,R,7276
61107,2012-10-01 00:00:00,11,11-32,27100005,169,18,R,8598
61129,2012-10-01 00:00:00,11,11-32,27100006,169,18,R,8598
61158,2012-10-01 00:00:00,5,5-24,27095403,170,49,R,11541
61188,2012-10-01 00:00:00,5,5-24,27095404,170,71,A,11960
61217,2012-10-01 00:00:00,5,5-24,27095405,170,49,R,11541
61247,2012-10-01 00:00:00,5,5-24,27095406,170,71,A,11960
61276,2012-10-01 00:00:00,5,5-24,27095407,170,49,R,11541
61299,2012-10-01 00:00:00,5,5-24,27095408,170,23,A,7701
61321,2012-10-01 00:00:00,5,5-24,27095411,170,26,R,7945
61351,2012-10-01 00:00:00,5,5-24,27095412,170,71,A,11960
61380,2012-10-01 00:00:00,5,5-24,27095413,170,49,R,11541
61410,2012-10-01 00:00:00,5,5-24,27095414,170,71,A,11960
61439,2012-10-01 00:00:00,5,5-53,27095680,170,49,R,11541
61469,2012-10-01 00:00:00,5,5-53,27095681,170,71,A,11960
61497,2012-10-01 00:00:00,5,5-53,27095682,170,49,R,11541
61526,2012-10-01 00:00:00,5,5-24,27113576,170,71,A,11960
61548,2012-10-01 00:00:00,5,5-22,27095389,171,26,R,7945
61571,2012-10-01 00:00:00,5,5-22,27095390,171,23,A,7701
61593,2012-10-01 00:00:00,5,5-22,27095393,171,26,R,7945
61621,2012-10-01 00:00:00,8,8-22,27097141,171,79,R,10509
61653,2012-10-01 00:00:00,8,8-22,27097142,171,5,A,11806
61683,2012-10-01 00:00:00,8,8-22,27097143,171,77,R,11900
61713,2012-10-01 00:00:00,8,8-22,27097144,171,6,A,10636
61742,2012-10-01 00:00:00,5,5-7,27084275,172,49,R,11541
61773,2012-10-01 00:00:00,1,1-52,27088086,172,45,A,10322
61809,2012-10-01 00:00:00,1,1-52,27088088,172,48,R,11651
61840,2012-10-01 00:00:00,1,1-52,27088090,172,45,A,10322
61865,2012-10-01 00:00:00,1,1-52,27088092,172,49,R,7379
61880,2012-10-01 00:00:00,1,1-52,27088093,172,46,A,5929
61904,2012-10-01 00:00:00,11,1-52,27088095,172,17,A,8883
61926,2012-10-01 00:00:00,11,11-28,27088994,172,18,R,8598
61950,2012-10-01 00:00:00,11,11-28,27088996,172,17,A,8883
61972,2012-10-01 00:00:00,11,11-28,27088998,172,18,R,8598
62005,2012-10-01 00:00:00,23,23-49,27092463,173,13,R,13695
62035,2012-10-01 00:00:00,23,23-49,27092465,173,6,A,11362
62068,2012-10-01 00:00:00,23,23-49,27092466,173,13,R,13695
62098,2012-10-01 00:00:00,23,23-49,27092468,173,6,A,11362
62131,2012-10-01 00:00:00,23,23-49,27092469,173,13,R,13695
62161,2012-10-01 00:00:00,23,23-49,27092471,173,6,A,11362
62194,2012-10-01 00:00:00,23,23-49,27092472,173,13,R,13695
62224,2012-10-01 00:00:00,23,23-49,27092474,173,6,A,11362
62257,2012-10-01 00:00:00,23,23-49,27092475,173,13,R,13695
62287,2012-10-01 00:00:00,23,23-49,27092477,173,6,A,11362
62320,2012-10-01 00:00:00,23,23-49,27092478,173,13,R,13695
62350,2012-10-01 00:00:00,23,23-49,27092480,173,6,A,11362
62383,2012-10-01 00:00:00,23,23-49,27092481,173,13,R,13695
62413,2012-10-01 00:00:00,23,23-49,27092483,173,6,A,11362
62447,2012-10-01 00:00:00,23,23-49,27092484,173,13,R,13695
62474,2012-10-01 00:00:00,21,21-66,27092156,174,33,R,11951
62503,2012-10-01 00:00:00,21,21-66,27092157,174,31,A,11616
62530,2012-10-01 00:00:00,21,21-66,27092158,174,33,R,11951
62559,2012-10-01 00:00:00,21,21-66,27092159,174,31,A,11616
62589,2012-10-01 00:00:00,23,23-48,27092455,174,6,A,11362
62622,2012-10-01 00:00:00,23,23-48,27092456,174,13,R,13695
62652,2012-10-01 00:00:00,23,23-48,27092458,174,6,A,11362
62684,2012-10-01 00:00:00,8,8-16,27097035,175,5,A,11806
62714,2012-10-01 00:00:00,8,8-16,27097036,175,77,R,11900
62746,2012-10-01 00:00:00,8,8-16,27097037,175,5,A,11806
62776,2012-10-01 00:00:00,8,8-16,27097038,175,77,R,11900
62806,2012-10-01 00:00:00,8,8-16,27097039,175,6,A,10636
62834,2012-10-01 00:00:00,8,8-16,27097040,175,79,R,10509
62866,2012-10-01 00:00:00,8,8-16,27097041,175,5,A,11806
62895,2012-10-01 00:00:00,8,8-16,27097042,175,78,R,12207
62925,2012-10-01 00:00:00,8,8-16,27097043,175,6,A,10636
62953,2012-10-01 00:00:00,8,8-16,27097044,175,79,R,10509
62983,2012-10-01 00:00:00,8,8-16,27097045,175,44,A,12171
63013,2012-10-01 00:00:00,8,8-16,27097046,175,77,R,11900
63043,2012-10-01 00:00:00,8,8-16,27097047,175,6,A,10636
63071,2012-10-01 00:00:00,8,8-16,27097048,175,79,R,10509
63103,2012-10-01 00:00:00,8,8-16,27097049,175,5,A,11806
63133,2012-10-01 00:00:00,8,8-16,27097050,175,77,R,11900
63165,2012-10-01 00:00:00,8,8-16,27097051,175,5,A,11806
63195,2012-10-01 00:00:00,8,8-16,27097052,175,77,R,11900
63227,2012-10-01 00:00:00,8,8-16,27097053,175,5,A,11806
63257,2012-10-01 00:00:00,8,8-16,27097054,175,77,R,11900
63287,2012-10-01 00:00:00,8,8-16,27097055,175,6,A,10636
63315,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509
63337,2012-10-01 00:00:00,11,11-33,27089082,176,18,R,8598
63361,2012-10-01 00:00:00,11,11-33,27089084,176,17,A,8883
63383,2012-10-01 00:00:00,11,11-33,27089086,176,18,R,8598
63407,2012-10-01 00:00:00,11,11-33,27089088,176,17,A,8883
63429,2012-10-01 00:00:00,11,11-33,27089090,176,18,R,8598
63456,2012-10-01 00:00:00,21,21-60,27092084,176,33,R,11951
63485,2012-10-01 00:00:00,21,21-60,27092085,176,31,A,11616
63515,2012-10-01 00:00:00,5,5-13,27095193,177,71,A,11960
63543,2012-10-01 00:00:00,5,5-13,27095194,177,49,R,11541
63573,2012-10-01 00:00:00,5,5-13,27095195,177,71,A,11960
63602,2012-10-01 00:00:00,5,5-13,27095196,177,49,R,11541
63632,2012-10-01 00:00:00,5,5-13,27095197,177,71,A,11960
63660,2012-10-01 00:00:00,5,5-13,27095198,177,49,R,11541
63690,2012-10-01 00:00:00,5,5-13,27095199,177,71,A,11960
63719,2012-10-01 00:00:00,5,5-13,27095200,177,49,R,11541
63752,2012-10-01 00:00:00,9,9-20,27097357,177,36,R,11207
63781,2012-10-01 00:00:00,9,9-20,27097359,177,34,A,10774
63814,2012-10-01 00:00:00,9,9-20,27097360,177,36,R,11207
63843,2012-10-01 00:00:00,9,9-20,27097362,177,34,A,10774
63873,2012-10-01 00:00:00,8,8-14,27097012,178,77,R,11900
63903,2012-10-01 00:00:00,8,8-14,27097013,178,6,A,10636
63931,2012-10-01 00:00:00,8,8-14,27097014,178,79,R,10509
63961,2012-10-01 00:00:00,8,8-14,27097015,178,6,A,10636
63989,2012-10-01 00:00:00,8,8-14,27097016,178,79,R,10509
64021,2012-10-01 00:00:00,8,8-14,27097017,178,5,A,11806
64051,2012-10-01 00:00:00,8,8-14,27097018,178,77,R,11900
64081,2012-10-01 00:00:00,8,8-14,27097019,178,6,A,10636
64109,2012-10-01 00:00:00,8,8-14,27097020,178,79,R,10509
64141,2012-10-01 00:00:00,8,8-14,27097021,178,5,A,11806
64171,2012-10-01 00:00:00,8,8-14,27097022,178,77,R,11900
64201,2012-10-01 00:00:00,8,8-14,27097023,178,6,A,10636
64229,2012-10-01 00:00:00,8,8-14,27097024,178,79,R,10509
64261,2012-10-01 00:00:00,8,8-14,27097025,178,5,A,11806
64291,2012-10-01 00:00:00,8,8-14,27097026,178,77,R,11900
64310,2012-10-01 00:00:00,1,1-10,27080332,179,46,A,5929
64346,2012-10-01 00:00:00,1,1-13,27087920,179,48,R,11651
64377,2012-10-01 00:00:00,1,1-13,27087922,179,45,A,10322
64407,2012-10-01 00:00:00,1,1-13,27087924,179,48,R,11651
64432,2012-10-01 00:00:00,1,1-13,27087926,179,45,A,10322
64455,2012-10-01 00:00:00,5,5-10,27095161,179,23,A,7701
64476,2012-10-01 00:00:00,5,5-10,27095164,179,26,R,7945
64500,2012-10-01 00:00:00,11,11-29,27089001,180,17,A,8883
64522,2012-10-01 00:00:00,11,11-29,27089003,180,18,R,8598
64546,2012-10-01 00:00:00,11,11-29,27089005,180,17,A,8883
64568,2012-10-01 00:00:00,11,11-29,27089007,180,18,R,8598
64592,2012-10-01 00:00:00,11,11-29,27089009,180,17,A,8883
64614,2012-10-01 00:00:00,11,11-29,27089011,180,18,R,8598
64638,2012-10-01 00:00:00,11,11-29,27089013,180,17,A,8883
64660,2012-10-01 00:00:00,11,11-29,27089015,180,18,R,8598
64684,2012-10-01 00:00:00,11,11-29,27089017,180,17,A,8883
64706,2012-10-01 00:00:00,11,11-29,27089019,180,18,R,8598
64730,2012-10-01 00:00:00,11,11-29,27089021,180,17,A,8883
64752,2012-10-01 00:00:00,11,11-29,27089023,180,18,R,8598
64776,2012-10-01 00:00:00,11,11-29,27089025,180,17,A,8883
64798,2012-10-01 00:00:00,11,11-29,27089027,180,18,R,8598
64822,2012-10-01 00:00:00,11,11-29,27089029,180,17,A,8883
64844,2012-10-01 00:00:00,11,11-29,27089031,180,18,R,8598
64868,2012-10-01 00:00:00,11,11-29,27089033,180,17,A,8883
64890,2012-10-01 00:00:00,11,11-29,27089035,180,18,R,8598
64891,2012-10-01 00:00:00,14,14-48,27090137,1803,12,A,10875
64917,2012-10-01 00:00:00,14,14-48,27090138,1803,21,R,12885
64943,2012-10-01 00:00:00,14,14-48,27090139,1803,6,A,12788
64969,2012-10-01 00:00:00,14,14-48,27090140,1803,21,R,12885
64995,2012-10-01 00:00:00,14,14-48,27090141,1803,6,A,12788
65021,2012-10-01 00:00:00,14,14-48,27090142,1803,21,R,12885
65047,2012-10-01 00:00:00,14,14-48,27090143,1803,6,A,12788
65073,2012-10-01 00:00:00,14,14-48,27090144,1803,21,R,12885
65099,2012-10-01 00:00:00,14,14-48,27090145,1803,6,A,12788
65125,2012-10-01 00:00:00,14,14-48,27090146,1803,21,R,12885
65151,2012-10-01 00:00:00,14,14-48,27090147,1803,6,A,12788
65177,2012-10-01 00:00:00,14,14-48,27090148,1803,21,R,12885
65203,2012-10-01 00:00:00,14,14-48,27090149,1803,6,A,12788
65229,2012-10-01 00:00:00,14,14-48,27090150,1803,21,R,12885
65255,2012-10-01 00:00:00,14,14-48,27090151,1803,6,A,12788
65281,2012-10-01 00:00:00,14,14-48,27090152,1803,21,R,12885
65307,2012-10-01 00:00:00,14,14-48,27090153,1803,6,A,12788
65333,2012-10-01 00:00:00,14,14-48,27090154,1803,21,R,12885
65359,2012-10-01 00:00:00,14,14-48,27090155,1803,7,A,12788
65385,2012-10-01 00:00:00,14,14-48,27090156,1803,24,R,12885
65411,2012-10-01 00:00:00,14,14-48,27090157,1803,9,A,12788
65437,2012-10-01 00:00:00,14,14-48,27090158,1803,21,R,12885
65463,2012-10-01 00:00:00,14,14-48,27090159,1803,7,A,12788
65489,2012-10-01 00:00:00,14,14-48,27090160,1803,23,R,12885
65514,2012-10-01 00:00:00,14,14-48,27114471,1803,12,A,10875
65536,2012-10-01 00:00:00,15,12-17,27081413,1805,3,R,7892
65558,2012-10-01 00:00:00,15,15-76,27090931,1805,6,A,8001
65577,2012-10-01 00:00:00,15,15-76,27090932,1805,4,R,6731
65596,2012-10-01 00:00:00,15,15-76,27090933,1805,10,A,6779
65615,2012-10-01 00:00:00,15,15-76,27090934,1805,17,R,6732
65634,2012-10-01 00:00:00,15,15-76,27090935,1805,9,A,6779
65653,2012-10-01 00:00:00,15,15-76,27090937,1805,8,A,6832
65672,2012-10-01 00:00:00,15,15-76,27090938,1805,16,R,6779
65691,2012-10-01 00:00:00,15,15-76,27090939,1805,8,A,6832
65710,2012-10-01 00:00:00,15,15-76,27090940,1805,16,R,6779
65729,2012-10-01 00:00:00,15,15-76,27090941,1805,8,A,6832
65748,2012-10-01 00:00:00,15,15-76,27090942,1805,17,R,6732
65767,2012-10-01 00:00:00,15,15-76,27090943,1805,9,A,6779
65786,2012-10-01 00:00:00,15,15-76,27090944,1805,15,R,6778
65805,2012-10-01 00:00:00,15,15-76,27090945,1805,8,A,6832
65824,2012-10-01 00:00:00,15,15-76,27090946,1805,17,R,6732
65843,2012-10-01 00:00:00,15,15-76,27090947,1805,9,A,6779
65862,2012-10-01 00:00:00,15,15-76,27090948,1805,15,R,6778
65881,2012-10-01 00:00:00,15,15-76,27090949,1805,8,A,6832
65900,2012-10-01 00:00:00,15,15-76,27090950,1805,17,R,6732
65919,2012-10-01 00:00:00,15,15-76,27090951,1805,9,A,6779
65938,2012-10-01 00:00:00,15,15-76,27090953,1805,9,A,6779
65958,2012-10-01 00:00:00,15,15-76,27090954,1805,12,R,6731
65977,2012-10-01 00:00:00,15,15-76,27090955,1805,9,A,6779
65996,2012-10-01 00:00:00,15,15-76,27090956,1805,15,R,6778
66015,2012-10-01 00:00:00,15,15-76,27090957,1805,1,A,6832
66044,2012-10-01 00:00:00,12,15-76,27090959,1805,6,A,10184
66073,2012-10-01 00:00:00,12,15-76,27090960,1805,21,R,10377
66092,2012-10-01 00:00:00,15,15-76,27114475,1805,15,R,6778
66112,2012-10-01 00:00:00,15,15-76,27114476,1805,12,R,6731
66131,2012-10-01 00:00:00,15,15-76,27114477,1805,4,R,6731
66160,2012-10-01 00:00:00,12,12-5,27081787,1806,22,R,10413
66164,2012-10-01 00:00:00,12,12-5,27081788,1806,16,A,1178
66187,2012-10-01 00:00:00,12,12-5,27089870,1806,11,A,8695
66216,2012-10-01 00:00:00,12,12-5,27089872,1806,9,A,10201
66245,2012-10-01 00:00:00,12,12-5,27089874,1806,8,A,10201
66269,2012-10-01 00:00:00,12,12-5,27089875,1806,59,R,8464
66293,2012-10-01 00:00:00,12,12-5,27089876,1806,13,A,8080
66317,2012-10-01 00:00:00,12,12-5,27089878,1806,13,A,8080
66341,2012-10-01 00:00:00,12,12-5,27089880,1806,12,A,8080
66370,2012-10-01 00:00:00,12,12-5,27089881,1806,22,R,10413
66399,2012-10-01 00:00:00,12,12-5,27089882,1806,9,A,10201
66423,2012-10-01 00:00:00,12,12-5,27089884,1806,12,A,8080
66452,2012-10-01 00:00:00,12,12-5,27089885,1806,22,R,10413
66481,2012-10-01 00:00:00,12,12-5,27089886,1806,9,A,10201
66505,2012-10-01 00:00:00,12,12-5,27089888,1806,12,A,8080
66534,2012-10-01 00:00:00,12,12-5,27089889,1806,22,R,10413
66563,2012-10-01 00:00:00,12,12-5,27089890,1806,9,A,10201
66585,2012-10-01 00:00:00,12,12-5,27089892,1806,14,A,7278
66608,2012-10-01 00:00:00,12,12-5,27089893,1806,27,R,8101
66637,2012-10-01 00:00:00,12,12-5,27114479,1806,24,R,10413
66666,2012-10-01 00:00:00,12,12-5,27114480,1806,24,R,10413
66690,2012-10-01 00:00:00,12,12-5,27114481,1806,60,R,8464
66714,2012-10-01 00:00:00,12,12-5,27114482,1806,60,R,8464
66738,2012-10-01 00:00:00,12,12-5,27114483,1806,60,R,8464
66762,2012-10-01 00:00:00,12,12-5,27114484,1806,60,R,8464
66786,2012-10-01 00:00:00,12,12-5,27114485,1806,60,R,8464
66790,2012-10-01 00:00:00,12,14C-45,27082280,1807,16,A,1178
66811,2012-10-01 00:00:00,15,15-79,27091006,1807,6,A,8001
66830,2012-10-01 00:00:00,15,15-79,27091007,1807,15,R,6778
66849,2012-10-01 00:00:00,15,15-79,27091008,1807,8,A,6832
66868,2012-10-01 00:00:00,15,15-79,27091009,1807,17,R,6732
66887,2012-10-01 00:00:00,15,15-79,27091010,1807,9,A,6779
66906,2012-10-01 00:00:00,15,15-79,27091012,1807,9,A,6779
66925,2012-10-01 00:00:00,15,15-79,27091014,1807,9,A,6779
66944,2012-10-01 00:00:00,15,15-79,27091015,1807,15,R,6778
66963,2012-10-01 00:00:00,15,15-79,27091016,1807,8,A,6832
66982,2012-10-01 00:00:00,15,15-79,27091017,1807,17,R,6732
67001,2012-10-01 00:00:00,15,15-79,27091018,1807,9,A,6779
67020,2012-10-01 00:00:00,15,15-79,27091019,1807,15,R,6778
67039,2012-10-01 00:00:00,15,15-79,27091020,1807,8,A,6832
67058,2012-10-01 00:00:00,15,15-79,27091021,1807,17,R,6732
67077,2012-10-01 00:00:00,15,15-79,27091022,1807,9,A,6779
67096,2012-10-01 00:00:00,15,15-79,27091023,1807,15,R,6778
67115,2012-10-01 00:00:00,15,15-79,27091024,1807,8,A,6832
67134,2012-10-01 00:00:00,15,15-79,27091025,1807,17,R,6732
67153,2012-10-01 00:00:00,15,15-79,27091026,1807,10,A,6779
67172,2012-10-01 00:00:00,15,15-79,27091027,1807,17,R,6732
67191,2012-10-01 00:00:00,15,15-79,27091028,1807,9,A,6779
67210,2012-10-01 00:00:00,15,15-79,27091029,1807,4,R,6731
67239,2012-10-01 00:00:00,12,15-79,27091030,1807,6,A,10184
67268,2012-10-01 00:00:00,12,15-79,27091031,1807,21,R,10377
67287,2012-10-01 00:00:00,15,15-79,27091032,1807,1,A,6832
67306,2012-10-01 00:00:00,15,15-79,27091033,1807,4,R,6731
67335,2012-10-01 00:00:00,12,15-79,27091034,1807,6,A,10184
67354,2012-10-01 00:00:00,15,15-79,27114488,1807,4,R,6731
67373,2012-10-01 00:00:00,15,15-79,27114489,1807,4,R,6731
67392,2012-10-01 00:00:00,15,12-7,27081845,1808,1,A,6832
67414,2012-10-01 00:00:00,15,12-7,27081846,1808,3,R,7892
67439,2012-10-01 00:00:00,12,12-16,27089507,1808,10,A,8695
67463,2012-10-01 00:00:00,12,12-16,27089508,1808,59,R,8464
67487,2012-10-01 00:00:00,12,12-16,27089509,1808,13,A,8080
67516,2012-10-01 00:00:00,12,12-16,27089511,1808,8,A,10201
67545,2012-10-01 00:00:00,12,12-16,27089512,1808,22,R,10413
67574,2012-10-01 00:00:00,12,12-16,27089513,1808,8,A,10201
67603,2012-10-01 00:00:00,12,12-16,27089514,1808,19,R,10413
67632,2012-10-01 00:00:00,12,12-16,27089515,1808,9,A,10201
67656,2012-10-01 00:00:00,12,12-16,27089517,1808,12,A,8080
67685,2012-10-01 00:00:00,12,12-16,27089518,1808,22,R,10413
67714,2012-10-01 00:00:00,12,12-16,27089519,1808,9,A,10201
67738,2012-10-01 00:00:00,12,12-16,27089521,1808,12,A,8080
67767,2012-10-01 00:00:00,12,12-16,27089522,1808,22,R,10413
67796,2012-10-01 00:00:00,12,12-16,27089523,1808,9,A,10201
67820,2012-10-01 00:00:00,12,12-16,27089524,1808,60,R,8464
67844,2012-10-01 00:00:00,12,12-16,27089525,1808,12,A,8080
67873,2012-10-01 00:00:00,12,12-16,27089526,1808,22,R,10413
67902,2012-10-01 00:00:00,12,12-16,27089527,1808,8,A,10201
67931,2012-10-01 00:00:00,12,12-16,27089528,1808,22,R,10413
67935,2012-10-01 00:00:00,12,12-16,27089529,1808,16,A,1178
67964,2012-10-01 00:00:00,12,12-16,27114490,1808,24,R,10413
67988,2012-10-01 00:00:00,12,12-16,27114491,1808,60,R,8464
68012,2012-10-01 00:00:00,12,12-16,27114492,1808,60,R,8464
68037,2012-10-01 00:00:00,14,14-41,27089975,1809,29,A,10875
68063,2012-10-01 00:00:00,14,14-41,27089976,1809,24,R,12885
68089,2012-10-01 00:00:00,14,14-41,27089977,1809,9,A,12788
68115,2012-10-01 00:00:00,14,14-41,27089978,1809,21,R,12885
68141,2012-10-01 00:00:00,14,14-41,27089979,1809,6,A,12788
68167,2012-10-01 00:00:00,14,14-41,27089981,1809,6,A,12788
68193,2012-10-01 00:00:00,14,14-41,27089982,1809,21,R,12885
68219,2012-10-01 00:00:00,14,14-41,27089983,1809,6,A,12788
68245,2012-10-01 00:00:00,14,14-41,27089984,1809,21,R,12885
68271,2012-10-01 00:00:00,14,14-41,27089985,1809,6,A,12788
68297,2012-10-01 00:00:00,14,14-41,27089986,1809,21,R,12885
68323,2012-10-01 00:00:00,14,14-41,27089987,1809,6,A,12788
68349,2012-10-01 00:00:00,14,14-41,27089988,1809,21,R,12885
68375,2012-10-01 00:00:00,14,14-41,27089989,1809,6,A,12788
68401,2012-10-01 00:00:00,14,14-41,27089990,1809,21,R,12885
68427,2012-10-01 00:00:00,14,14-41,27089991,1809,6,A,12788
68453,2012-10-01 00:00:00,14,14-41,27089992,1809,21,R,12885
68479,2012-10-01 00:00:00,14,14-41,27089993,1809,7,A,12788
68505,2012-10-01 00:00:00,14,14-41,27089994,1809,23,R,12885
68531,2012-10-01 00:00:00,14,14-41,27089995,1809,7,A,12788
68557,2012-10-01 00:00:00,14,14-41,27089996,1809,24,R,12885
68583,2012-10-01 00:00:00,14,14-41,27089997,1809,9,A,12788
68609,2012-10-01 00:00:00,14,14-41,27114494,1809,21,R,12885
68610,2012-10-01 00:00:00,14,14-41,27114495,1809,21,R,12885
68641,2012-10-01 00:00:00,1,1-10,27087895,181,45,A,10322
68675,2012-10-01 00:00:00,1,1-10,27087897,181,48,R,11651
68706,2012-10-01 00:00:00,1,1-10,27087899,181,45,A,10322
68726,2012-10-01 00:00:00,1,1-10,27087901,181,49,R,7379
68729,2012-10-01 00:00:00,8,8-18,27097083,181,5,A,11806
68733,2012-10-01 00:00:00,12,12-22,27081579,1810,16,A,1178
68753,2012-10-01 00:00:00,14,14-58,27090291,1810,39,R,9239
68779,2012-10-01 00:00:00,14,14-58,27090292,1810,6,A,12788
68805,2012-10-01 00:00:00,14,14-58,27090293,1810,21,R,12885
68831,2012-10-01 00:00:00,14,14-58,27090294,1810,6,A,12788
68857,2012-10-01 00:00:00,14,14-58,27090295,1810,21,R,12885
68883,2012-10-01 00:00:00,14,14-58,27090296,1810,6,A,12788
68909,2012-10-01 00:00:00,14,14-58,27090297,1810,21,R,12885
68935,2012-10-01 00:00:00,14,14-58,27090298,1810,6,A,12788
68961,2012-10-01 00:00:00,14,14-58,27090299,1810,21,R,12885
68987,2012-10-01 00:00:00,14,14-58,27090300,1810,6,A,12788
69013,2012-10-01 00:00:00,14,14-58,27090301,1810,21,R,12885
69039,2012-10-01 00:00:00,14,14-58,27090302,1810,6,A,12788
69065,2012-10-01 00:00:00,14,14-58,27090303,1810,21,R,12885
69091,2012-10-01 00:00:00,14,14-58,27090304,1810,6,A,12788
69117,2012-10-01 00:00:00,14,14-58,27090305,1810,21,R,12885
69143,2012-10-01 00:00:00,14,14-58,27090306,1810,28,A,12719
69169,2012-10-01 00:00:00,14,14-58,27090308,1810,24,R,12885
69195,2012-10-01 00:00:00,14,14-58,27090309,1810,9,A,12788
69221,2012-10-01 00:00:00,14,14-58,27090310,1810,21,R,12885
69243,2012-10-01 00:00:00,14,14-58,27090311,1810,65,A,9374
